"BehaviorSpace results (NetLogo 5.3)"
"BusinessInvestor.nlogo"
"vary-vision"
"02/18/2016 02:20:55:036 -0600"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","18","0","18"
"[run number]","failure-max","turtle-coloring-mode","vision-mode","failure-min","color-patches-by","num-investors","sense-radius","max-ticks","[step]","mean-wealth"
"85","0.1","""red""","""radius""","0.01","""exp utility""","100","8","25","16","95390.74357583972"
"83","0.1","""red""","""radius""","0.01","""exp utility""","100","8","25","21","121055.818873734"
"84","0.1","""red""","""radius""","0.01","""exp utility""","100","8","25","20","114443.46071625437"
"86","0.1","""red""","""radius""","0.01","""exp utility""","100","8","25","16","97002.41862085968"
"85","0.1","""red""","""radius""","0.01","""exp utility""","100","8","25","17","101058.9028942013"
"83","0.1","""red""","""radius""","0.01","""exp utility""","100","8","25","22","128469.75997654661"
"84","0.1","""red""","""radius""","0.01","""exp utility""","100","8","25","21","116009.4027340419"
"86","0.1","""red""","""radius""","0.01","""exp utility""","100","8","25","17","103500.2534989475"
"85","0.1","""red""","""radius""","0.01","""exp utility""","100","8","25","18","106062.26638924303"
"83","0.1","""red""","""radius""","0.01","""exp utility""","100","8","25","23","129490.45779348796"
"84","0.1","""red""","""radius""","0.01","""exp utility""","100","8","25","22","120320.02072876712"
"85","0.1","""red""","""radius""","0.01","""exp utility""","100","8","25","19","106182.1560647221"
"86","0.1","""red""","""radius""","0.01","""exp utility""","100","8","25","18","107544.7043825766"
"83","0.1","""red""","""radius""","0.01","""exp utility""","100","8","25","24","133255.30962202055"
"84","0.1","""red""","""radius""","0.01","""exp utility""","100","8","25","23","124099.35587797474"
"85","0.1","""red""","""radius""","0.01","""exp utility""","100","8","25","20","109745.14723919718"
"86","0.1","""red""","""radius""","0.01","""exp utility""","100","8","25","19","112137.73464868235"
"84","0.1","""red""","""radius""","0.01","""exp utility""","100","8","25","24","129835.84872760216"
"85","0.1","""red""","""radius""","0.01","""exp utility""","100","8","25","21","114527.39602541995"
"87","0.1","""red""","""radius""","0.01","""exp utility""","100","8","25","0","0"
"86","0.1","""red""","""radius""","0.01","""exp utility""","100","8","25","20","113908.19974693663"
"87","0.1","""red""","""radius""","0.01","""exp utility""","100","8","25","1","7472.424640996574"
"85","0.1","""red""","""radius""","0.01","""exp utility""","100","8","25","22","117868.84668297236"
"88","0.1","""red""","""radius""","0.01","""exp utility""","100","8","25","0","0"
"86","0.1","""red""","""radius""","0.01","""exp utility""","100","8","25","21","113925.74648532599"
"87","0.1","""red""","""radius""","0.01","""exp utility""","100","8","25","2","15479.012532889263"
"88","0.1","""red""","""radius""","0.01","""exp utility""","100","8","25","1","8195.388197036275"
"85","0.1","""red""","""radius""","0.01","""exp utility""","100","8","25","23","121664.55400284338"
"86","0.1","""red""","""radius""","0.01","""exp utility""","100","8","25","22","116871.1639446761"
"87","0.1","""red""","""radius""","0.01","""exp utility""","100","8","25","3","22767.503495633646"
"86","0.1","""red""","""radius""","0.01","""exp utility""","100","8","25","23","120083.93987129521"
"85","0.1","""red""","""radius""","0.01","""exp utility""","100","8","25","24","122507.64910426918"
"88","0.1","""red""","""radius""","0.01","""exp utility""","100","8","25","2","16193.028425356146"
"86","0.1","""red""","""radius""","0.01","""exp utility""","100","8","25","24","120366.94653764296"
"87","0.1","""red""","""radius""","0.01","""exp utility""","100","8","25","4","30514.834570699935"
"88","0.1","""red""","""radius""","0.01","""exp utility""","100","8","25","3","23772.637819567663"
"89","0.1","""red""","""radius""","0.01","""exp utility""","100","8","25","0","0"
"90","0.1","""red""","""radius""","0.01","""exp utility""","100","8","25","0","0"
"87","0.1","""red""","""radius""","0.01","""exp utility""","100","8","25","5","38083.745748600486"
"88","0.1","""red""","""radius""","0.01","""exp utility""","100","8","25","4","31662.384985079752"
"89","0.1","""red""","""radius""","0.01","""exp utility""","100","8","25","1","8208.880433836728"
"88","0.1","""red""","""radius""","0.01","""exp utility""","100","8","25","5","38273.73523556871"
"90","0.1","""red""","""radius""","0.01","""exp utility""","100","8","25","1","7716.8894762526415"
"87","0.1","""red""","""radius""","0.01","""exp utility""","100","8","25","6","45000.45180601436"
"89","0.1","""red""","""radius""","0.01","""exp utility""","100","8","25","2","16061.213421610966"
"88","0.1","""red""","""radius""","0.01","""exp utility""","100","8","25","6","44970.69128016855"
"90","0.1","""red""","""radius""","0.01","""exp utility""","100","8","25","2","15454.16957011553"
"87","0.1","""red""","""radius""","0.01","""exp utility""","100","8","25","7","51238.949814685686"
"89","0.1","""red""","""radius""","0.01","""exp utility""","100","8","25","3","23995.61246375666"
"88","0.1","""red""","""radius""","0.01","""exp utility""","100","8","25","7","51194.936099901795"
"90","0.1","""red""","""radius""","0.01","""exp utility""","100","8","25","3","22579.460398107334"
"87","0.1","""red""","""radius""","0.01","""exp utility""","100","8","25","8","56836.34784314987"
"89","0.1","""red""","""radius""","0.01","""exp utility""","100","8","25","4","31744.10093226003"
"88","0.1","""red""","""radius""","0.01","""exp utility""","100","8","25","8","56968.46674960691"
"90","0.1","""red""","""radius""","0.01","""exp utility""","100","8","25","4","27965.71610834543"
"87","0.1","""red""","""radius""","0.01","""exp utility""","100","8","25","9","62656.40031088334"
"89","0.1","""red""","""radius""","0.01","""exp utility""","100","8","25","5","39195.063673460245"
"90","0.1","""red""","""radius""","0.01","""exp utility""","100","8","25","5","35442.04512117231"
"88","0.1","""red""","""radius""","0.01","""exp utility""","100","8","25","9","61955.9713717135"
"87","0.1","""red""","""radius""","0.01","""exp utility""","100","8","25","10","66294.94457389512"
"89","0.1","""red""","""radius""","0.01","""exp utility""","100","8","25","6","45286.24581950274"
"90","0.1","""red""","""radius""","0.01","""exp utility""","100","8","25","6","41045.2285315083"
"87","0.1","""red""","""radius""","0.01","""exp utility""","100","8","25","11","71916.16976405756"
"88","0.1","""red""","""radius""","0.01","""exp utility""","100","8","25","10","64392.36858437757"
"89","0.1","""red""","""radius""","0.01","""exp utility""","100","8","25","7","50874.24422832826"
"90","0.1","""red""","""radius""","0.01","""exp utility""","100","8","25","7","45863.74783911902"
"87","0.1","""red""","""radius""","0.01","""exp utility""","100","8","25","12","77685.3622258146"
"88","0.1","""red""","""radius""","0.01","""exp utility""","100","8","25","11","70888.75699836007"
"89","0.1","""red""","""radius""","0.01","""exp utility""","100","8","25","8","56185.36593311892"
"90","0.1","""red""","""radius""","0.01","""exp utility""","100","8","25","8","51640.850210836536"
"87","0.1","""red""","""radius""","0.01","""exp utility""","100","8","25","13","81774.56992235722"
"88","0.1","""red""","""radius""","0.01","""exp utility""","100","8","25","12","78015.2500767523"
"89","0.1","""red""","""radius""","0.01","""exp utility""","100","8","25","9","60454.53827557254"
"90","0.1","""red""","""radius""","0.01","""exp utility""","100","8","25","9","57197.39800964387"
"87","0.1","""red""","""radius""","0.01","""exp utility""","100","8","25","14","86402.63151412316"
"88","0.1","""red""","""radius""","0.01","""exp utility""","100","8","25","13","83884.38580171378"
"90","0.1","""red""","""radius""","0.01","""exp utility""","100","8","25","10","63726.22350985705"
"89","0.1","""red""","""radius""","0.01","""exp utility""","100","8","25","10","65723.80430776268"
"88","0.1","""red""","""radius""","0.01","""exp utility""","100","8","25","14","88567.05087790413"
"87","0.1","""red""","""radius""","0.01","""exp utility""","100","8","25","15","90233.09243067287"
"90","0.1","""red""","""radius""","0.01","""exp utility""","100","8","25","11","71266.0103286616"
"89","0.1","""red""","""radius""","0.01","""exp utility""","100","8","25","11","72005.25901436541"
"88","0.1","""red""","""radius""","0.01","""exp utility""","100","8","25","15","94996.55137321573"
"87","0.1","""red""","""radius""","0.01","""exp utility""","100","8","25","16","94110.99809285614"
"90","0.1","""red""","""radius""","0.01","""exp utility""","100","8","25","12","77264.6758781683"
"89","0.1","""red""","""radius""","0.01","""exp utility""","100","8","25","12","78318.7589165091"
"87","0.1","""red""","""radius""","0.01","""exp utility""","100","8","25","17","101429.3742954913"
"88","0.1","""red""","""radius""","0.01","""exp utility""","100","8","25","16","101071.05351706616"
"89","0.1","""red""","""radius""","0.01","""exp utility""","100","8","25","13","83905.14427881457"
"90","0.1","""red""","""radius""","0.01","""exp utility""","100","8","25","13","84411.85888006397"
"87","0.1","""red""","""radius""","0.01","""exp utility""","100","8","25","18","106325.80490037444"
"88","0.1","""red""","""radius""","0.01","""exp utility""","100","8","25","17","108345.934273681"
"90","0.1","""red""","""radius""","0.01","""exp utility""","100","8","25","14","89972.91308287602"
"89","0.1","""red""","""radius""","0.01","""exp utility""","100","8","25","14","84872.3559301551"
"87","0.1","""red""","""radius""","0.01","""exp utility""","100","8","25","19","111430.41270090382"
"88","0.1","""red""","""radius""","0.01","""exp utility""","100","8","25","18","110024.53553236795"
"90","0.1","""red""","""radius""","0.01","""exp utility""","100","8","25","15","91537.86772869535"
"89","0.1","""red""","""radius""","0.01","""exp utility""","100","8","25","15","87181.94931051908"
"88","0.1","""red""","""radius""","0.01","""exp utility""","100","8","25","19","115633.75683769595"
"87","0.1","""red""","""radius""","0.01","""exp utility""","100","8","25","20","116845.96300473336"
"90","0.1","""red""","""radius""","0.01","""exp utility""","100","8","25","16","95247.14558495992"
"89","0.1","""red""","""radius""","0.01","""exp utility""","100","8","25","16","94917.3750623247"
"88","0.1","""red""","""radius""","0.01","""exp utility""","100","8","25","20","118390.34263665347"
"87","0.1","""red""","""radius""","0.01","""exp utility""","100","8","25","21","119090.54683482129"
"89","0.1","""red""","""radius""","0.01","""exp utility""","100","8","25","17","99702.66022440273"
"90","0.1","""red""","""radius""","0.01","""exp utility""","100","8","25","17","99960.2031752416"
"88","0.1","""red""","""radius""","0.01","""exp utility""","100","8","25","21","126113.90017829412"
"87","0.1","""red""","""radius""","0.01","""exp utility""","100","8","25","22","122081.86560841638"
"89","0.1","""red""","""radius""","0.01","""exp utility""","100","8","25","18","106947.24977050889"
"90","0.1","""red""","""radius""","0.01","""exp utility""","100","8","25","18","105291.39619934365"
"88","0.1","""red""","""radius""","0.01","""exp utility""","100","8","25","22","128601.3758412423"
"87","0.1","""red""","""radius""","0.01","""exp utility""","100","8","25","23","123629.07119242036"
"90","0.1","""red""","""radius""","0.01","""exp utility""","100","8","25","19","104324.11324693012"
"89","0.1","""red""","""radius""","0.01","""exp utility""","100","8","25","19","110959.37619612247"
"88","0.1","""red""","""radius""","0.01","""exp utility""","100","8","25","23","130732.49574798226"
"87","0.1","""red""","""radius""","0.01","""exp utility""","100","8","25","24","130589.06320578652"
"90","0.1","""red""","""radius""","0.01","""exp utility""","100","8","25","20","105798.73557756451"
"89","0.1","""red""","""radius""","0.01","""exp utility""","100","8","25","20","118059.80011854325"
"88","0.1","""red""","""radius""","0.01","""exp utility""","100","8","25","24","135276.35418550298"
"91","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","0","0"
"90","0.1","""red""","""radius""","0.01","""exp utility""","100","8","25","21","109346.2295024787"
"89","0.1","""red""","""radius""","0.01","""exp utility""","100","8","25","21","113489.29986829624"
"90","0.1","""red""","""radius""","0.01","""exp utility""","100","8","25","22","113709.23061387328"
"91","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","1","7997.855142835747"
"92","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","0","0"
"89","0.1","""red""","""radius""","0.01","""exp utility""","100","8","25","22","118467.8962782389"
"90","0.1","""red""","""radius""","0.01","""exp utility""","100","8","25","23","117913.52034212645"
"91","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","2","15554.035372633172"
"89","0.1","""red""","""radius""","0.01","""exp utility""","100","8","25","23","123000.08505512372"
"92","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","1","7909.747221853737"
"90","0.1","""red""","""radius""","0.01","""exp utility""","100","8","25","24","123081.74807785745"
"89","0.1","""red""","""radius""","0.01","""exp utility""","100","8","25","24","125239.19526673641"
"91","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","3","22136.133987604786"
"92","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","2","15810.977601423978"
"93","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","0","0"
"94","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","0","0"
"92","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","3","22097.165237890986"
"91","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","4","30009.02923086661"
"93","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","1","8367.811536658428"
"94","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","1","8181.900412666918"
"91","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","5","37270.17375420349"
"93","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","2","16074.640315324908"
"92","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","4","30174.268492968655"
"94","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","2","15064.40714755987"
"91","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","6","45391.65376090807"
"93","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","3","23599.735421950292"
"92","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","5","37462.05139190865"
"94","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","3","22751.233847730575"
"92","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","6","43784.68954512228"
"93","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","4","31159.002515450968"
"94","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","4","29554.650047482777"
"91","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","7","49661.68550126634"
"93","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","5","38349.94194039533"
"92","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","7","49958.49053013142"
"94","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","5","36158.13044586196"
"91","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","8","56970.84476279063"
"92","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","8","56163.065771606554"
"93","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","6","45223.28718108658"
"94","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","6","42782.742252589494"
"91","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","9","62981.809636015736"
"92","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","9","60802.68786808264"
"93","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","7","53264.77358099034"
"91","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","10","69864.56806288924"
"94","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","7","48519.675368783806"
"92","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","10","65650.23028636273"
"93","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","8","60062.792125163236"
"94","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","8","55607.40805430844"
"91","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","11","77514.27881353712"
"94","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","9","60379.190559393865"
"92","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","11","71529.35641936692"
"93","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","9","65938.12288858685"
"91","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","12","81639.10573334995"
"93","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","10","69101.70523542614"
"94","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","10","67170.16597355554"
"92","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","12","78082.47578071631"
"91","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","13","87529.71865786091"
"93","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","11","75192.95045306547"
"94","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","11","73967.77216719372"
"92","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","13","83611.19737807882"
"91","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","14","94661.10740497436"
"93","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","12","77864.54380080996"
"94","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","12","79485.54861877531"
"91","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","15","98987.5533405373"
"92","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","14","87264.27643656028"
"93","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","13","85574.87708063581"
"94","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","13","81686.97947995426"
"91","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","16","104402.3798126014"
"92","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","15","94556.07891842625"
"93","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","14","90027.01443342578"
"94","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","14","86007.52557540897"
"91","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","17","107891.4974627002"
"92","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","16","100830.62237411333"
"93","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","15","92006.3289802086"
"94","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","15","90442.278943143"
"91","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","18","112272.5413384154"
"92","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","17","105288.29129141649"
"93","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","16","92335.35735441223"
"94","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","16","93809.1140970559"
"91","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","19","113592.26811687274"
"92","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","18","105687.43847384989"
"93","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","17","98721.41087825444"
"94","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","17","101168.55573042737"
"91","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","20","119520.46624115489"
"92","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","19","110688.38822127477"
"93","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","18","103762.41620099498"
"94","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","18","105164.30310560759"
"91","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","21","119100.22127212146"
"92","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","20","111859.06223422484"
"93","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","19","110935.9372443727"
"94","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","19","111546.0611925608"
"91","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","22","125289.90623922573"
"92","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","21","118884.08306562908"
"93","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","20","116642.59122360696"
"94","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","20","119089.73412698232"
"91","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","23","131115.23302855247"
"92","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","22","126132.6508454404"
"93","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","21","117279.6399982003"
"94","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","21","124305.48994734003"
"91","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","24","133951.68128369976"
"92","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","23","129004.8167313095"
"93","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","22","124334.59894933556"
"94","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","22","124308.21070870038"
"95","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","0","0"
"93","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","23","126017.11251729615"
"92","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","24","133368.68800055658"
"94","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","23","125607.11407159457"
"95","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","1","8259.882973292295"
"93","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","24","130352.1278309897"
"96","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","0","0"
"95","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","2","16225.014938643184"
"94","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","24","130054.05727857506"
"97","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","0","0"
"96","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","1","8400.076551483893"
"95","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","3","23842.788886025333"
"98","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","0","0"
"97","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","1","7934.813577966905"
"98","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","1","8055.596520926705"
"97","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","2","16141.660822346113"
"95","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","4","30053.572642283016"
"96","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","2","16012.20837124499"
"97","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","3","23232.284575499863"
"98","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","2","15546.077751227445"
"95","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","5","37870.14395891288"
"96","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","3","23985.744688809365"
"97","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","4","30789.63940587712"
"98","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","3","22906.129562385264"
"95","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","6","45653.06424124829"
"96","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","4","31927.119382031316"
"97","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","5","37425.428378005854"
"98","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","4","29414.11628057954"
"95","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","7","52378.152740743884"
"96","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","5","39756.849923572336"
"97","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","6","45042.35655149043"
"98","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","5","36256.940996441146"
"95","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","8","58679.790538684436"
"96","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","6","45829.6096440394"
"97","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","7","50613.16693703907"
"98","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","6","43392.157052582006"
"95","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","9","63808.00872323256"
"96","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","7","52688.08160637619"
"97","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","8","55928.48447978067"
"98","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","7","49549.8922704505"
"95","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","10","67938.0964379562"
"97","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","9","59829.94275516753"
"95","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","11","72229.43678035328"
"96","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","8","57381.6343141998"
"98","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","8","56302.770883790705"
"97","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","10","65225.21354506808"
"95","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","12","75006.0818443816"
"97","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","11","71995.15401951697"
"98","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","9","63498.70660267731"
"95","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","13","79914.49216243748"
"96","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","9","63251.47856678941"
"98","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","10","69782.9506606952"
"97","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","12","79905.19599451529"
"95","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","14","81659.98389801632"
"96","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","10","71217.12822240239"
"98","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","11","75473.13765473306"
"95","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","15","88477.56467876358"
"96","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","11","79186.47393223012"
"97","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","13","86062.9916936679"
"98","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","12","80822.33936784466"
"96","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","12","86016.87773408693"
"95","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","16","95283.82356371928"
"97","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","14","91442.0089942863"
"98","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","13","83934.48480304622"
"95","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","17","96114.87158145929"
"96","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","13","92593.96949937305"
"97","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","15","97967.61477645262"
"98","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","14","89231.56860434548"
"96","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","14","96490.90695435343"
"95","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","18","100010.64933524188"
"98","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","15","97094.62021076941"
"97","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","16","104579.30650404096"
"96","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","15","101134.39182888443"
"95","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","19","105784.04982633582"
"97","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","17","109040.39153197502"
"98","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","16","102945.51501233595"
"95","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","20","107689.39318357536"
"96","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","16","105776.99142028969"
"97","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","18","113785.43655372523"
"98","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","17","110144.88765702449"
"95","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","21","113641.44865627594"
"96","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","17","110615.58352303201"
"97","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","19","120581.37958356243"
"98","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","18","118049.12353022126"
"95","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","22","116832.73652879882"
"96","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","18","118048.08554302092"
"98","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","19","124339.309435733"
"97","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","20","124344.9728652405"
"95","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","23","123703.01076968398"
"97","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","21","129316.70090568351"
"96","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","19","123580.44157213603"
"98","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","20","130761.42039018475"
"95","0.1","""red""","""radius""","0.01","""exp utility""","100","9","25","24","127024.89632017253"
