"BehaviorSpace results (NetLogo 5.3)"
"Flocking.nlogo"
"experiment"
"02/10/2016 23:22:21:473 -0600"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-35","35","-35","35"
"[run number]","max-separate-turn","population","max-align-turn","max-cohere-turn","vision","minimum-separation","[step]","count turtles with [any? flockmates]","mean [count flockmates] of turtles","mean [min [distance myself] of other turtles] of turtles","standard-deviation [heading] of turtles"
"8","1.5","300","5","3","3","1","221","292","7.433333333333334","1.0872139895853155","76.97505868555795"
"7","1.5","300","5","3","3","1","353","296","6.846666666666667","1.0780325650995446","30.236751977249988"
"6","1.5","300","5","3","3","1","363","299","6.92","1.0702177420500238","145.30014336169418"
"5","1.5","300","5","3","3","1","362","298","7.693333333333333","1.0496847001618332","13.264863820908847"
"8","1.5","300","5","3","3","1","222","292","7.486666666666666","1.0878691852906939","74.87652427205684"
"7","1.5","300","5","3","3","1","354","296","6.9","1.064884753613933","29.801769902556597"
"6","1.5","300","5","3","3","1","364","299","6.8133333333333335","1.0834039846790526","142.36315919036136"
"5","1.5","300","5","3","3","1","363","298","7.6","1.064839920392239","13.14821342222705"
"7","1.5","300","5","3","3","1","355","295","6.826666666666667","1.0567727112630487","29.432275474198295"
"8","1.5","300","5","3","3","1","223","293","7.42","1.0841319972438705","77.02177739085396"
"6","1.5","300","5","3","3","1","365","299","6.8","1.0968347954615776","141.114643309728"
"5","1.5","300","5","3","3","1","364","298","7.6","1.0776300724784884","13.041245862738982"
"7","1.5","300","5","3","3","1","356","294","6.78","1.1059492528066548","29.399749756450625"
"6","1.5","300","5","3","3","1","366","299","6.8","1.1019113897750406","139.7544754371018"
"8","1.5","300","5","3","3","1","224","293","7.4","1.1082248841342028","77.04585734186392"
"5","1.5","300","5","3","3","1","365","299","7.526666666666666","1.0826425544805285","12.991644669483595"
"7","1.5","300","5","3","3","1","357","294","6.7","1.14601198506127","27.96588668957953"
"6","1.5","300","5","3","3","1","367","299","6.826666666666667","1.1068948872654278","143.19531161972492"
"8","1.5","300","5","3","3","1","225","293","7.306666666666667","1.139731530313746","78.86498455042774"
"5","1.5","300","5","3","3","1","366","299","7.486666666666666","1.0849819602769089","12.76191404961462"
"7","1.5","300","5","3","3","1","358","294","6.706666666666667","1.1692654478720546","29.461420584791068"
"8","1.5","300","5","3","3","1","226","293","7.273333333333333","1.1470686448050318","80.93690395253978"
"6","1.5","300","5","3","3","1","368","299","6.946666666666666","1.09638283734023","142.37727578683615"
"5","1.5","300","5","3","3","1","367","299","7.3933333333333335","1.0763070077604688","12.64758820213829"
"7","1.5","300","5","3","3","1","359","295","6.6466666666666665","1.18273570990481","29.095657427667582"
"8","1.5","300","5","3","3","1","227","293","7.22","1.1420915160183402","82.96965666321924"
"6","1.5","300","5","3","3","1","369","299","7.006666666666667","1.0625362339434838","142.72724430573098"
"5","1.5","300","5","3","3","1","368","299","7.466666666666667","1.0730643748041473","12.545318213838145"
"7","1.5","300","5","3","3","1","360","296","6.526666666666666","1.1888899168386857","28.626395285093622"
"8","1.5","300","5","3","3","1","228","293","7.206666666666667","1.135446762642277","81.41747688248175"
"6","1.5","300","5","3","3","1","370","299","7.1466666666666665","1.0380796078601033","144.01394796488347"
"5","1.5","300","5","3","3","1","369","299","7.42","1.0657726606500866","12.527775880855403"
"7","1.5","300","5","3","3","1","361","298","6.513333333333334","1.1799235126167815","28.324550351272293"
"8","1.5","300","5","3","3","1","229","294","7.213333333333333","1.1410275800512895","85.37662165981186"
"6","1.5","300","5","3","3","1","371","299","7.233333333333333","1.0411038528081382","143.27645077773076"
"5","1.5","300","5","3","3","1","370","298","7.44","1.0526818915472653","12.310914747081478"
"8","1.5","300","5","3","3","1","230","295","7.193333333333333","1.1531001256851547","78.23642907648997"
"6","1.5","300","5","3","3","1","372","299","7.306666666666667","1.0486951163588216","145.01991493174174"
"7","1.5","300","5","3","3","1","362","298","6.453333333333333","1.1864614451432127","28.030145114588233"
"5","1.5","300","5","3","3","1","371","299","7.473333333333334","1.0369595195431205","12.129532802576492"
"6","1.5","300","5","3","3","1","373","299","7.38","1.0524001664077987","144.62850789728898"
"7","1.5","300","5","3","3","1","363","298","6.46","1.1801467634902183","27.76631127470521"
"8","1.5","300","5","3","3","1","231","294","7.153333333333333","1.1730708488300345","78.28295821891275"
"5","1.5","300","5","3","3","1","372","299","7.473333333333334","1.0314765497962655","11.914053177416058"
"6","1.5","300","5","3","3","1","374","299","7.526666666666666","1.0494120569570706","149.27965917336152"
"7","1.5","300","5","3","3","1","364","297","6.426666666666667","1.166839358202501","27.609083466547915"
"8","1.5","300","5","3","3","1","232","294","7.22","1.1765020854796213","76.42392741858849"
"5","1.5","300","5","3","3","1","373","299","7.46","1.0337237650793583","11.958417254165298"
"6","1.5","300","5","3","3","1","375","299","7.633333333333334","1.0338630506009636","149.86744274098604"
"7","1.5","300","5","3","3","1","365","297","6.433333333333334","1.1393267699424057","27.374070556527368"
"8","1.5","300","5","3","3","1","233","295","7.34","1.1589871423039255","72.07195524279338"
"5","1.5","300","5","3","3","1","374","299","7.546666666666667","1.0399617401555843","11.98271278168866"
"7","1.5","300","5","3","3","1","366","296","6.48","1.1222320638058243","27.43360431080632"
"8","1.5","300","5","3","3","1","234","295","7.3933333333333335","1.1428646989146478","74.06682208726616"
"6","1.5","300","5","3","3","1","376","299","7.64","1.0385171971886307","151.32377609055425"
"5","1.5","300","5","3","3","1","375","299","7.6066666666666665","1.0442149618511023","12.055127922130445"
"7","1.5","300","5","3","3","1","367","296","6.506666666666667","1.1355506021532442","27.547238533777495"
"8","1.5","300","5","3","3","1","235","295","7.3933333333333335","1.1302207955932413","78.13019658552844"
"6","1.5","300","5","3","3","1","377","299","7.76","1.031740288679485","152.13434445880625"
"5","1.5","300","5","3","3","1","376","299","7.613333333333333","1.0443624273649206","12.139833346897431"
"7","1.5","300","5","3","3","1","368","296","6.566666666666666","1.1437843833746546","26.049438149846477"
"8","1.5","300","5","3","3","1","236","294","7.433333333333334","1.1200598170512557","81.81047858384751"
"6","1.5","300","5","3","3","1","378","299","7.746666666666667","1.0277032824545547","151.50456814686507"
"5","1.5","300","5","3","3","1","377","299","7.64","1.0283287020053833","12.12632935111402"
"7","1.5","300","5","3","3","1","369","296","6.753333333333333","1.1343508681428964","27.632340814765364"
"8","1.5","300","5","3","3","1","237","295","7.533333333333333","1.1172869082432888","83.46120554835159"
"6","1.5","300","5","3","3","1","379","299","7.753333333333333","1.0193162478339999","150.27508899420667"
"5","1.5","300","5","3","3","1","378","299","7.693333333333333","1.022434533753521","12.37086653497992"
"8","1.5","300","5","3","3","1","238","295","7.533333333333333","1.1202861850110475","79.74578963800154"
"7","1.5","300","5","3","3","1","370","296","6.846666666666667","1.1243011257607471","27.623162946128026"
"6","1.5","300","5","3","3","1","380","299","7.793333333333333","1.0121088582151685","150.1104860349015"
"5","1.5","300","5","3","3","1","379","299","7.673333333333333","1.0274435756681062","12.770676596262737"
"7","1.5","300","5","3","3","1","371","297","6.84","1.1364556135094002","27.315677413535884"
"8","1.5","300","5","3","3","1","239","295","7.453333333333333","1.1098259319915946","77.63798829189268"
"6","1.5","300","5","3","3","1","381","299","7.866666666666666","1.0157560032019195","148.60899530021842"
"5","1.5","300","5","3","3","1","380","299","7.52","1.0459707934429132","12.766378023614088"
"7","1.5","300","5","3","3","1","372","297","6.8","1.1243596472069637","27.09217072571669"
"8","1.5","300","5","3","3","1","240","295","7.466666666666667","1.1026173491314661","77.48536531969702"
"6","1.5","300","5","3","3","1","382","299","7.8","1.0253501969478942","148.74038544627558"
"5","1.5","300","5","3","3","1","381","299","7.6466666666666665","1.0571283178211957","12.781508635025656"
"7","1.5","300","5","3","3","1","373","297","6.713333333333333","1.1168793866722984","26.972524914187854"
"8","1.5","300","5","3","3","1","241","294","7.326666666666667","1.1052136229887872","79.28271417660291"
"6","1.5","300","5","3","3","1","383","299","7.88","1.0229650274834665","150.36723842917257"
"5","1.5","300","5","3","3","1","382","299","7.653333333333333","1.055960107400967","12.383956691786315"
"7","1.5","300","5","3","3","1","374","297","6.6466666666666665","1.1137104279756835","26.81255520392878"
"8","1.5","300","5","3","3","1","242","294","7.32","1.1250102682525842","75.05543418039646"
"6","1.5","300","5","3","3","1","384","299","7.733333333333333","1.0255940729825017","148.76139755278234"
"5","1.5","300","5","3","3","1","383","299","7.6","1.0467464207702148","12.327501443583822"
"7","1.5","300","5","3","3","1","375","297","6.633333333333334","1.1053286963502242","26.82469850638791"
"8","1.5","300","5","3","3","1","243","294","7.22","1.1474105872864913","74.83138555477804"
"6","1.5","300","5","3","3","1","385","299","7.746666666666667","1.0401438696729184","148.6766368158523"
"5","1.5","300","5","3","3","1","384","299","7.653333333333333","1.0444561536677326","12.241756119711178"
"7","1.5","300","5","3","3","1","376","297","6.626666666666667","1.0952688897370095","26.47588374392441"
"8","1.5","300","5","3","3","1","244","294","7.2","1.1625229713054834","70.30629821058417"
"6","1.5","300","5","3","3","1","386","300","7.66","1.037506844405467","148.71808533190477"
"5","1.5","300","5","3","3","1","385","299","7.653333333333333","1.035736307226265","12.488011335338316"
"7","1.5","300","5","3","3","1","377","296","6.586666666666667","1.1018161949857799","26.360038701142695"
"8","1.5","300","5","3","3","1","245","294","7.166666666666667","1.1466391069695088","68.1556857147086"
"6","1.5","300","5","3","3","1","387","300","7.64","1.0451272335071895","148.25513343971426"
"5","1.5","300","5","3","3","1","386","299","7.6","1.0227214847151773","12.734362251273133"
"7","1.5","300","5","3","3","1","378","296","6.62","1.1114365961263821","26.20352031539211"
"8","1.5","300","5","3","3","1","246","294","7.233333333333333","1.1301802063217439","68.62848003540108"
"6","1.5","300","5","3","3","1","388","300","7.7","1.0667770615246772","145.81773275425815"
"5","1.5","300","5","3","3","1","387","299","7.62","1.036671165137594","12.997991635369113"
"7","1.5","300","5","3","3","1","379","298","6.573333333333333","1.126685201026391","25.986161995050637"
"8","1.5","300","5","3","3","1","247","294","7.22","1.1161076006105624","68.82944587971882"
"6","1.5","300","5","3","3","1","389","300","7.586666666666667","1.0787338726373508","145.63623796357527"
"5","1.5","300","5","3","3","1","388","299","7.58","1.0422194963575844","13.184298816002427"
"7","1.5","300","5","3","3","1","380","296","6.7","1.1399523173191384","25.83189489636804"
"6","1.5","300","5","3","3","1","390","300","7.466666666666667","1.0932124647705286","147.98823493877808"
"8","1.5","300","5","3","3","1","248","294","7.273333333333333","1.1062185275994838","73.10631612211489"
"5","1.5","300","5","3","3","1","389","299","7.586666666666667","1.062003024251822","13.281770211565076"
"7","1.5","300","5","3","3","1","381","296","6.773333333333333","1.1646841595472757","25.916159517411625"
"6","1.5","300","5","3","3","1","391","300","7.426666666666667","1.0882650191139454","149.5311162312138"
"8","1.5","300","5","3","3","1","249","294","7.306666666666667","1.1108617467342587","72.96962993384294"
"5","1.5","300","5","3","3","1","390","299","7.593333333333334","1.0869995765010139","13.171817888520001"
"7","1.5","300","5","3","3","1","382","296","6.8133333333333335","1.181055480866022","25.93446394673902"
"8","1.5","300","5","3","3","1","250","294","7.34","1.1177171567068394","72.95776203744364"
"6","1.5","300","5","3","3","1","392","300","7.36","1.0707185479452868","148.47417216061828"
"5","1.5","300","5","3","3","1","391","299","7.653333333333333","1.0881956213669495","12.845010332012047"
"7","1.5","300","5","3","3","1","383","296","6.88","1.1766968436639325","26.02888592446353"
"8","1.5","300","5","3","3","1","251","295","7.473333333333334","1.0970766609428568","68.50797090659165"
"6","1.5","300","5","3","3","1","393","300","7.406666666666666","1.0402187634529971","148.66574777394757"
"5","1.5","300","5","3","3","1","392","299","7.72","1.0897482215152556","12.769250774269807"
"7","1.5","300","5","3","3","1","384","296","6.96","1.1670662550372877","26.047611961315024"
"6","1.5","300","5","3","3","1","394","300","7.38","1.0210126325183293","146.98194023444256"
"8","1.5","300","5","3","3","1","252","296","7.626666666666667","1.072383520978899","66.20531199500279"
"5","1.5","300","5","3","3","1","393","299","7.726666666666667","1.084089428181591","12.677882837373756"
"7","1.5","300","5","3","3","1","385","296","7.053333333333334","1.1645511502772183","26.25117449227138"
"6","1.5","300","5","3","3","1","395","300","7.386666666666667","1.027896838990367","144.4413960930536"
"8","1.5","300","5","3","3","1","253","296","7.726666666666667","1.0665068378338183","66.06017978310182"
"5","1.5","300","5","3","3","1","394","299","7.693333333333333","1.089628679216684","12.710086997610281"
"6","1.5","300","5","3","3","1","396","300","7.473333333333334","1.0533555328032247","144.36730095607268"
"7","1.5","300","5","3","3","1","386","295","7.08","1.1620896205711715","26.522597716201133"
"8","1.5","300","5","3","3","1","254","297","7.6466666666666665","1.0579560239078583","68.6045259438442"
"5","1.5","300","5","3","3","1","395","299","7.706666666666667","1.0847451960291392","12.589253424408508"
"6","1.5","300","5","3","3","1","397","300","7.46","1.0876020178377723","142.41576982428435"
"7","1.5","300","5","3","3","1","387","296","7.066666666666666","1.1529536277927401","24.890003944839965"
"8","1.5","300","5","3","3","1","255","297","7.8533333333333335","1.0456067513655598","66.23296502363088"
"5","1.5","300","5","3","3","1","396","299","7.82","1.061328376902538","12.526188242271779"
"6","1.5","300","5","3","3","1","398","300","7.473333333333334","1.082431821016909","141.68422777279957"
"7","1.5","300","5","3","3","1","388","294","7.1066666666666665","1.1347429719310773","24.97149019449207"
"8","1.5","300","5","3","3","1","256","297","7.8933333333333335","1.0268743095434456","68.4147709095918"
"5","1.5","300","5","3","3","1","397","299","7.906666666666666","1.0526968159224266","12.309704207260399"
