"BehaviorSpace results (NetLogo 5.3)"
"BusinessInvestor.nlogo"
"vary-vision-and-investors"
"02/18/2016 09:01:54:816 -0600"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","18","0","18"
"[run number]","failure-max","turtle-coloring-mode","vision-mode","failure-min","color-patches-by","num-investors","sense-radius","max-ticks","[step]","mean-wealth"
"2253","0.1","""red""","""radius""","0.01","""exp utility""","70","9","25","24","148298.2322046816"
"2254","0.1","""red""","""radius""","0.01","""exp utility""","70","9","25","24","157490.71459891115"
"2255","0.1","""red""","""radius""","0.01","""exp utility""","70","9","25","24","137218.2962879045"
"2257","0.1","""red""","""radius""","0.01","""exp utility""","70","9","25","24","146433.19152045308"
"2256","0.1","""red""","""radius""","0.01","""exp utility""","70","9","25","24","149574.82581769468"
"2258","0.1","""red""","""radius""","0.01","""exp utility""","70","9","25","24","143208.3766654599"
"2259","0.1","""red""","""radius""","0.01","""exp utility""","70","9","25","24","151248.51116702973"
"2261","0.1","""red""","""radius""","0.01","""exp utility""","70","9","25","24","162029.95799416624"
"2260","0.1","""red""","""radius""","0.01","""exp utility""","70","9","25","24","135445.77159896612"
"2262","0.1","""red""","""radius""","0.01","""exp utility""","70","9","25","24","149458.49454876472"
"2263","0.1","""red""","""radius""","0.01","""exp utility""","70","9","25","24","145896.6168038904"
"2264","0.1","""red""","""radius""","0.01","""exp utility""","70","9","25","24","143581.89615794903"
"2265","0.1","""red""","""radius""","0.01","""exp utility""","70","9","25","24","144909.0003845458"
"2266","0.1","""red""","""radius""","0.01","""exp utility""","70","9","25","24","146047.7986834145"
"2267","0.1","""red""","""radius""","0.01","""exp utility""","70","9","25","24","143990.32202968482"
"2268","0.1","""red""","""radius""","0.01","""exp utility""","70","9","25","24","143606.69531148928"
"2269","0.1","""red""","""radius""","0.01","""exp utility""","70","9","25","24","152302.65292024234"
"2270","0.1","""red""","""radius""","0.01","""exp utility""","70","9","25","24","145959.78280282335"
"2271","0.1","""red""","""radius""","0.01","""exp utility""","70","9","25","24","146641.97890161458"
"2272","0.1","""red""","""radius""","0.01","""exp utility""","70","9","25","24","132618.7622714974"
"2273","0.1","""red""","""radius""","0.01","""exp utility""","70","9","25","24","152268.57539159246"
"2274","0.1","""red""","""radius""","0.01","""exp utility""","70","9","25","24","144128.52869768767"
"2275","0.1","""red""","""radius""","0.01","""exp utility""","70","9","25","24","158367.347046785"
"2276","0.1","""red""","""radius""","0.01","""exp utility""","70","9","25","24","147680.14996681624"
"2277","0.1","""red""","""radius""","0.01","""exp utility""","70","9","25","24","142054.5165230458"
"2278","0.1","""red""","""radius""","0.01","""exp utility""","70","9","25","24","124252.38828020213"
"2279","0.1","""red""","""radius""","0.01","""exp utility""","70","9","25","24","144743.33518621975"
"2280","0.1","""red""","""radius""","0.01","""exp utility""","70","9","25","24","147429.08320488356"
"2281","0.1","""red""","""radius""","0.01","""exp utility""","70","10","25","24","132911.895213538"
"2282","0.1","""red""","""radius""","0.01","""exp utility""","70","10","25","24","145811.87351898928"
"2283","0.1","""red""","""radius""","0.01","""exp utility""","70","10","25","24","151056.40851518328"
"2284","0.1","""red""","""radius""","0.01","""exp utility""","70","10","25","24","144003.3048774002"
"2285","0.1","""red""","""radius""","0.01","""exp utility""","70","10","25","24","145454.26949100406"
"2286","0.1","""red""","""radius""","0.01","""exp utility""","70","10","25","24","149715.58602213522"
"2287","0.1","""red""","""radius""","0.01","""exp utility""","70","10","25","24","142053.2234424189"
"2288","0.1","""red""","""radius""","0.01","""exp utility""","70","10","25","24","144870.96870929678"
"2289","0.1","""red""","""radius""","0.01","""exp utility""","70","10","25","24","160779.1929558729"
"2290","0.1","""red""","""radius""","0.01","""exp utility""","70","10","25","24","143158.0021061292"
"2291","0.1","""red""","""radius""","0.01","""exp utility""","70","10","25","24","133954.29415628084"
"2292","0.1","""red""","""radius""","0.01","""exp utility""","70","10","25","24","148859.565492583"
"2293","0.1","""red""","""radius""","0.01","""exp utility""","70","10","25","24","149265.39213566703"
"2294","0.1","""red""","""radius""","0.01","""exp utility""","70","10","25","24","153891.57937428413"
"2295","0.1","""red""","""radius""","0.01","""exp utility""","70","10","25","24","134439.69064150163"
"2296","0.1","""red""","""radius""","0.01","""exp utility""","70","10","25","24","159212.8984043916"
"2297","0.1","""red""","""radius""","0.01","""exp utility""","70","10","25","24","157801.13581796573"
"2298","0.1","""red""","""radius""","0.01","""exp utility""","70","10","25","24","158605.21277350222"
"2299","0.1","""red""","""radius""","0.01","""exp utility""","70","10","25","24","160270.65491101038"
"2300","0.1","""red""","""radius""","0.01","""exp utility""","70","10","25","24","144867.98853098362"
"2301","0.1","""red""","""radius""","0.01","""exp utility""","70","10","25","24","158164.39375079828"
"2302","0.1","""red""","""radius""","0.01","""exp utility""","70","10","25","24","151532.30842491705"
"2303","0.1","""red""","""radius""","0.01","""exp utility""","70","10","25","24","141606.2824043769"
"2304","0.1","""red""","""radius""","0.01","""exp utility""","70","10","25","24","139939.0763336772"
"2305","0.1","""red""","""radius""","0.01","""exp utility""","70","10","25","24","146390.1803972274"
"2306","0.1","""red""","""radius""","0.01","""exp utility""","70","10","25","24","138513.2691090928"
"2307","0.1","""red""","""radius""","0.01","""exp utility""","70","10","25","24","135768.64637117603"
"2308","0.1","""red""","""radius""","0.01","""exp utility""","70","10","25","24","149037.818310732"
"2309","0.1","""red""","""radius""","0.01","""exp utility""","70","10","25","24","146019.1690268054"
"2311","0.1","""red""","""radius""","0.01","""exp utility""","80","0","25","24","84758.69035710154"
"2310","0.1","""red""","""radius""","0.01","""exp utility""","70","10","25","24","134398.97481512444"
"2312","0.1","""red""","""radius""","0.01","""exp utility""","80","0","25","24","60660.464268883006"
"2313","0.1","""red""","""radius""","0.01","""exp utility""","80","0","25","24","75118.44285890742"
"2314","0.1","""red""","""radius""","0.01","""exp utility""","80","0","25","24","77755.07685112632"
"2315","0.1","""red""","""radius""","0.01","""exp utility""","80","0","25","24","61627.952414087005"
"2316","0.1","""red""","""radius""","0.01","""exp utility""","80","0","25","24","62775.99008501371"
"2317","0.1","""red""","""radius""","0.01","""exp utility""","80","0","25","24","70903.76598649062"
"2318","0.1","""red""","""radius""","0.01","""exp utility""","80","0","25","24","56204.619506874005"
"2319","0.1","""red""","""radius""","0.01","""exp utility""","80","0","25","24","85891.23939976064"
"2320","0.1","""red""","""radius""","0.01","""exp utility""","80","0","25","24","62682.03125794559"
"2321","0.1","""red""","""radius""","0.01","""exp utility""","80","0","25","24","70289.5354416302"
"2322","0.1","""red""","""radius""","0.01","""exp utility""","80","0","25","24","63674.74986785002"
"2323","0.1","""red""","""radius""","0.01","""exp utility""","80","0","25","24","73597.75809785345"
"2324","0.1","""red""","""radius""","0.01","""exp utility""","80","0","25","24","70530.59847173427"
"2325","0.1","""red""","""radius""","0.01","""exp utility""","80","0","25","24","80775.6645855357"
"2326","0.1","""red""","""radius""","0.01","""exp utility""","80","0","25","24","94034.14788910683"
"2327","0.1","""red""","""radius""","0.01","""exp utility""","80","0","25","24","71908.02984546401"
"2328","0.1","""red""","""radius""","0.01","""exp utility""","80","0","25","24","75998.16845588782"
"2330","0.1","""red""","""radius""","0.01","""exp utility""","80","0","25","24","62312.022408948666"
"2331","0.1","""red""","""radius""","0.01","""exp utility""","80","0","25","24","71390.61966692284"
"2329","0.1","""red""","""radius""","0.01","""exp utility""","80","0","25","24","63685.09625732511"
"2332","0.1","""red""","""radius""","0.01","""exp utility""","80","0","25","24","66839.74560106893"
"2334","0.1","""red""","""radius""","0.01","""exp utility""","80","0","25","24","79627.00439406709"
"2333","0.1","""red""","""radius""","0.01","""exp utility""","80","0","25","24","71253.3858319282"
"2335","0.1","""red""","""radius""","0.01","""exp utility""","80","0","25","24","86324.32384396586"
"2336","0.1","""red""","""radius""","0.01","""exp utility""","80","0","25","24","82276.04559979295"
"2337","0.1","""red""","""radius""","0.01","""exp utility""","80","0","25","24","67437.9215519622"
"2338","0.1","""red""","""radius""","0.01","""exp utility""","80","0","25","24","73013.537632154"
"2339","0.1","""red""","""radius""","0.01","""exp utility""","80","0","25","24","73314.55914867998"
"2340","0.1","""red""","""radius""","0.01","""exp utility""","80","0","25","24","76215.59019936752"
"2341","0.1","""red""","""radius""","0.01","""exp utility""","80","1","25","24","122017.29682050044"
"2342","0.1","""red""","""radius""","0.01","""exp utility""","80","1","25","24","113970.6762899576"
"2343","0.1","""red""","""radius""","0.01","""exp utility""","80","1","25","24","138613.503144424"
"2344","0.1","""red""","""radius""","0.01","""exp utility""","80","1","25","24","124791.09979785273"
"2345","0.1","""red""","""radius""","0.01","""exp utility""","80","1","25","24","117866.90279730262"
"2346","0.1","""red""","""radius""","0.01","""exp utility""","80","1","25","24","122067.75182279988"
"2347","0.1","""red""","""radius""","0.01","""exp utility""","80","1","25","24","117306.43360489716"
"2348","0.1","""red""","""radius""","0.01","""exp utility""","80","1","25","24","122493.21970130605"
"2349","0.1","""red""","""radius""","0.01","""exp utility""","80","1","25","24","123505.4437831048"
"2350","0.1","""red""","""radius""","0.01","""exp utility""","80","1","25","24","123042.03262448925"
"2351","0.1","""red""","""radius""","0.01","""exp utility""","80","1","25","24","128458.7205331948"
"2352","0.1","""red""","""radius""","0.01","""exp utility""","80","1","25","24","124647.58997028353"
"2353","0.1","""red""","""radius""","0.01","""exp utility""","80","1","25","24","122805.29859090578"
"2354","0.1","""red""","""radius""","0.01","""exp utility""","80","1","25","24","137045.26781245755"
"2355","0.1","""red""","""radius""","0.01","""exp utility""","80","1","25","24","121955.36354937183"
"2356","0.1","""red""","""radius""","0.01","""exp utility""","80","1","25","24","117572.11679899148"
"2357","0.1","""red""","""radius""","0.01","""exp utility""","80","1","25","24","132904.9425642187"
"2358","0.1","""red""","""radius""","0.01","""exp utility""","80","1","25","24","128713.42279550801"
"2359","0.1","""red""","""radius""","0.01","""exp utility""","80","1","25","24","124531.61912904179"
"2360","0.1","""red""","""radius""","0.01","""exp utility""","80","1","25","24","135646.67494620034"
"2361","0.1","""red""","""radius""","0.01","""exp utility""","80","1","25","24","120105.54544080165"
"2362","0.1","""red""","""radius""","0.01","""exp utility""","80","1","25","24","134906.0201800288"
"2364","0.1","""red""","""radius""","0.01","""exp utility""","80","1","25","24","139672.0193151847"
"2363","0.1","""red""","""radius""","0.01","""exp utility""","80","1","25","24","126639.44150347135"
"2365","0.1","""red""","""radius""","0.01","""exp utility""","80","1","25","24","119595.95502139503"
"2366","0.1","""red""","""radius""","0.01","""exp utility""","80","1","25","24","122550.27490304914"
"2367","0.1","""red""","""radius""","0.01","""exp utility""","80","1","25","24","115320.21896086105"
"2368","0.1","""red""","""radius""","0.01","""exp utility""","80","1","25","24","127016.78497119706"
"2369","0.1","""red""","""radius""","0.01","""exp utility""","80","1","25","24","130087.26913370383"
"2370","0.1","""red""","""radius""","0.01","""exp utility""","80","1","25","24","137526.2974735455"
"2371","0.1","""red""","""radius""","0.01","""exp utility""","80","2","25","24","132168.07587026118"
"2372","0.1","""red""","""radius""","0.01","""exp utility""","80","2","25","24","141394.92832642634"
"2373","0.1","""red""","""radius""","0.01","""exp utility""","80","2","25","24","160019.2196416151"
"2374","0.1","""red""","""radius""","0.01","""exp utility""","80","2","25","24","145447.33572303143"
"2375","0.1","""red""","""radius""","0.01","""exp utility""","80","2","25","24","143070.89485285577"
"2376","0.1","""red""","""radius""","0.01","""exp utility""","80","2","25","24","129518.63205196355"
"2377","0.1","""red""","""radius""","0.01","""exp utility""","80","2","25","24","120103.32012956419"
"2378","0.1","""red""","""radius""","0.01","""exp utility""","80","2","25","24","131293.73070813046"
"2379","0.1","""red""","""radius""","0.01","""exp utility""","80","2","25","24","133001.40766948095"
"2380","0.1","""red""","""radius""","0.01","""exp utility""","80","2","25","24","127049.82762830744"
"2381","0.1","""red""","""radius""","0.01","""exp utility""","80","2","25","24","137248.1838296229"
"2382","0.1","""red""","""radius""","0.01","""exp utility""","80","2","25","24","148848.22309755933"
"2383","0.1","""red""","""radius""","0.01","""exp utility""","80","2","25","24","152712.32401192974"
"2384","0.1","""red""","""radius""","0.01","""exp utility""","80","2","25","24","148030.82392432337"
"2385","0.1","""red""","""radius""","0.01","""exp utility""","80","2","25","24","146006.6787801909"
"2386","0.1","""red""","""radius""","0.01","""exp utility""","80","2","25","24","137715.4839670085"
"2387","0.1","""red""","""radius""","0.01","""exp utility""","80","2","25","24","136935.7308115739"
"2388","0.1","""red""","""radius""","0.01","""exp utility""","80","2","25","24","141198.6604201527"
"2389","0.1","""red""","""radius""","0.01","""exp utility""","80","2","25","24","138976.12861727155"
"2390","0.1","""red""","""radius""","0.01","""exp utility""","80","2","25","24","134181.24852254643"
"2391","0.1","""red""","""radius""","0.01","""exp utility""","80","2","25","24","133576.33645678134"
"2392","0.1","""red""","""radius""","0.01","""exp utility""","80","2","25","24","138338.38928597653"
"2393","0.1","""red""","""radius""","0.01","""exp utility""","80","2","25","24","148867.03750922414"
"2394","0.1","""red""","""radius""","0.01","""exp utility""","80","2","25","24","131960.223081945"
"2395","0.1","""red""","""radius""","0.01","""exp utility""","80","2","25","24","144326.32575831705"
"2396","0.1","""red""","""radius""","0.01","""exp utility""","80","2","25","24","130871.83556366106"
"2397","0.1","""red""","""radius""","0.01","""exp utility""","80","2","25","24","138942.66288990964"
"2398","0.1","""red""","""radius""","0.01","""exp utility""","80","2","25","24","155717.29053515985"
"2399","0.1","""red""","""radius""","0.01","""exp utility""","80","2","25","24","139136.1786907176"
"2400","0.1","""red""","""radius""","0.01","""exp utility""","80","2","25","24","133064.86805486737"
"2401","0.1","""red""","""radius""","0.01","""exp utility""","80","3","25","24","138725.45687498082"
"2402","0.1","""red""","""radius""","0.01","""exp utility""","80","3","25","24","144340.56814708584"
"2403","0.1","""red""","""radius""","0.01","""exp utility""","80","3","25","24","138111.4794830355"
"2405","0.1","""red""","""radius""","0.01","""exp utility""","80","3","25","24","123990.02637599882"
"2404","0.1","""red""","""radius""","0.01","""exp utility""","80","3","25","24","139677.69860750338"
"2406","0.1","""red""","""radius""","0.01","""exp utility""","80","3","25","24","141028.9336660777"
"2407","0.1","""red""","""radius""","0.01","""exp utility""","80","3","25","24","145321.41244166758"
"2408","0.1","""red""","""radius""","0.01","""exp utility""","80","3","25","24","150423.94264754947"
"2409","0.1","""red""","""radius""","0.01","""exp utility""","80","3","25","24","123979.49781652665"
"2410","0.1","""red""","""radius""","0.01","""exp utility""","80","3","25","24","135611.31522887442"
"2411","0.1","""red""","""radius""","0.01","""exp utility""","80","3","25","24","141129.71760315442"
"2412","0.1","""red""","""radius""","0.01","""exp utility""","80","3","25","24","130086.38294796374"
"2413","0.1","""red""","""radius""","0.01","""exp utility""","80","3","25","24","135510.69824377092"
"2414","0.1","""red""","""radius""","0.01","""exp utility""","80","3","25","24","141520.01821542933"
"2415","0.1","""red""","""radius""","0.01","""exp utility""","80","3","25","24","137910.3050083268"
"2416","0.1","""red""","""radius""","0.01","""exp utility""","80","3","25","24","132842.45764502528"
"2417","0.1","""red""","""radius""","0.01","""exp utility""","80","3","25","24","145007.86055929086"
"2418","0.1","""red""","""radius""","0.01","""exp utility""","80","3","25","24","143077.29497715915"
"2419","0.1","""red""","""radius""","0.01","""exp utility""","80","3","25","24","140215.86281798605"
"2420","0.1","""red""","""radius""","0.01","""exp utility""","80","3","25","24","147669.77542390293"
"2421","0.1","""red""","""radius""","0.01","""exp utility""","80","3","25","24","139850.12806339576"
"2422","0.1","""red""","""radius""","0.01","""exp utility""","80","3","25","24","148114.5586765066"
"2423","0.1","""red""","""radius""","0.01","""exp utility""","80","3","25","24","134038.14942533997"
"2424","0.1","""red""","""radius""","0.01","""exp utility""","80","3","25","24","144422.6920968755"
"2426","0.1","""red""","""radius""","0.01","""exp utility""","80","3","25","24","133031.56901979886"
"2425","0.1","""red""","""radius""","0.01","""exp utility""","80","3","25","24","137505.5071547621"
"2427","0.1","""red""","""radius""","0.01","""exp utility""","80","3","25","24","146421.21811407927"
"2428","0.1","""red""","""radius""","0.01","""exp utility""","80","3","25","24","133824.4877818717"
"2429","0.1","""red""","""radius""","0.01","""exp utility""","80","3","25","24","138757.69711094516"
"2430","0.1","""red""","""radius""","0.01","""exp utility""","80","3","25","24","136488.85347368463"
"2431","0.1","""red""","""radius""","0.01","""exp utility""","80","4","25","24","151688.5116000055"
"2432","0.1","""red""","""radius""","0.01","""exp utility""","80","4","25","24","145497.08271659"
"2433","0.1","""red""","""radius""","0.01","""exp utility""","80","4","25","24","144390.52397508346"
"2434","0.1","""red""","""radius""","0.01","""exp utility""","80","4","25","24","137831.6747554483"
"2435","0.1","""red""","""radius""","0.01","""exp utility""","80","4","25","24","135874.45982702315"
"2436","0.1","""red""","""radius""","0.01","""exp utility""","80","4","25","24","128743.58066442194"
"2437","0.1","""red""","""radius""","0.01","""exp utility""","80","4","25","24","130214.61686105184"
"2438","0.1","""red""","""radius""","0.01","""exp utility""","80","4","25","24","140847.10518263114"
"2440","0.1","""red""","""radius""","0.01","""exp utility""","80","4","25","24","149250.39866243588"
"2439","0.1","""red""","""radius""","0.01","""exp utility""","80","4","25","24","160452.47358439182"
"2441","0.1","""red""","""radius""","0.01","""exp utility""","80","4","25","24","136592.54455987093"
"2442","0.1","""red""","""radius""","0.01","""exp utility""","80","4","25","24","144920.7898589665"
"2443","0.1","""red""","""radius""","0.01","""exp utility""","80","4","25","24","159995.6816291853"
"2444","0.1","""red""","""radius""","0.01","""exp utility""","80","4","25","24","138522.14561039757"
"2445","0.1","""red""","""radius""","0.01","""exp utility""","80","4","25","24","148303.22715099377"
"2446","0.1","""red""","""radius""","0.01","""exp utility""","80","4","25","24","134116.08898729848"
"2447","0.1","""red""","""radius""","0.01","""exp utility""","80","4","25","24","166175.46648162752"
"2448","0.1","""red""","""radius""","0.01","""exp utility""","80","4","25","24","126992.94039959103"
"2449","0.1","""red""","""radius""","0.01","""exp utility""","80","4","25","24","138567.39181594708"
"2450","0.1","""red""","""radius""","0.01","""exp utility""","80","4","25","24","139919.45855838511"
"2451","0.1","""red""","""radius""","0.01","""exp utility""","80","4","25","24","143102.3102537938"
"2452","0.1","""red""","""radius""","0.01","""exp utility""","80","4","25","24","135313.35725382698"
"2453","0.1","""red""","""radius""","0.01","""exp utility""","80","4","25","24","149161.1089697737"
"2454","0.1","""red""","""radius""","0.01","""exp utility""","80","4","25","24","158701.1807791993"
"2455","0.1","""red""","""radius""","0.01","""exp utility""","80","4","25","24","133500.13410157856"
"2456","0.1","""red""","""radius""","0.01","""exp utility""","80","4","25","24","154574.17341901409"
"2457","0.1","""red""","""radius""","0.01","""exp utility""","80","4","25","24","139553.5497042488"
"2458","0.1","""red""","""radius""","0.01","""exp utility""","80","4","25","24","136532.86709278033"
"2459","0.1","""red""","""radius""","0.01","""exp utility""","80","4","25","24","135992.53303309676"
"2460","0.1","""red""","""radius""","0.01","""exp utility""","80","4","25","24","143254.6874880525"
"2461","0.1","""red""","""radius""","0.01","""exp utility""","80","5","25","24","140845.18336837372"
"2462","0.1","""red""","""radius""","0.01","""exp utility""","80","5","25","24","150768.55328771792"
"2463","0.1","""red""","""radius""","0.01","""exp utility""","80","5","25","24","144784.20079676213"
"2464","0.1","""red""","""radius""","0.01","""exp utility""","80","5","25","24","139873.74961020245"
"2465","0.1","""red""","""radius""","0.01","""exp utility""","80","5","25","24","128281.974970019"
"2466","0.1","""red""","""radius""","0.01","""exp utility""","80","5","25","24","145477.68839894125"
"2467","0.1","""red""","""radius""","0.01","""exp utility""","80","5","25","24","134477.42281668217"
"2468","0.1","""red""","""radius""","0.01","""exp utility""","80","5","25","24","134191.74900695094"
"2469","0.1","""red""","""radius""","0.01","""exp utility""","80","5","25","24","142008.1653663541"
"2470","0.1","""red""","""radius""","0.01","""exp utility""","80","5","25","24","134390.38095553016"
"2471","0.1","""red""","""radius""","0.01","""exp utility""","80","5","25","24","150138.85867725319"
"2472","0.1","""red""","""radius""","0.01","""exp utility""","80","5","25","24","125852.03332442608"
"2473","0.1","""red""","""radius""","0.01","""exp utility""","80","5","25","24","145484.2197740652"
"2474","0.1","""red""","""radius""","0.01","""exp utility""","80","5","25","24","138122.20171653427"
"2475","0.1","""red""","""radius""","0.01","""exp utility""","80","5","25","24","146608.5485803326"
"2476","0.1","""red""","""radius""","0.01","""exp utility""","80","5","25","24","137692.69113834228"
"2477","0.1","""red""","""radius""","0.01","""exp utility""","80","5","25","24","146899.65111376808"
"2478","0.1","""red""","""radius""","0.01","""exp utility""","80","5","25","24","140627.33883906613"
"2479","0.1","""red""","""radius""","0.01","""exp utility""","80","5","25","24","133442.47463859088"
"2480","0.1","""red""","""radius""","0.01","""exp utility""","80","5","25","24","142010.06022028608"
"2481","0.1","""red""","""radius""","0.01","""exp utility""","80","5","25","24","129334.87226168827"
"2482","0.1","""red""","""radius""","0.01","""exp utility""","80","5","25","24","142618.3724141556"
"2484","0.1","""red""","""radius""","0.01","""exp utility""","80","5","25","24","151378.56878478278"
"2483","0.1","""red""","""radius""","0.01","""exp utility""","80","5","25","24","133378.30217315213"
"2485","0.1","""red""","""radius""","0.01","""exp utility""","80","5","25","24","157366.1287588402"
"2486","0.1","""red""","""radius""","0.01","""exp utility""","80","5","25","24","153370.0431090141"
"2487","0.1","""red""","""radius""","0.01","""exp utility""","80","5","25","24","138085.54203390516"
"2488","0.1","""red""","""radius""","0.01","""exp utility""","80","5","25","24","136720.2433350953"
"2489","0.1","""red""","""radius""","0.01","""exp utility""","80","5","25","24","131776.85102367942"
"2490","0.1","""red""","""radius""","0.01","""exp utility""","80","5","25","24","138094.35810049347"
"2491","0.1","""red""","""radius""","0.01","""exp utility""","80","6","25","24","151178.8928720771"
"2492","0.1","""red""","""radius""","0.01","""exp utility""","80","6","25","24","147900.6719576842"
"2493","0.1","""red""","""radius""","0.01","""exp utility""","80","6","25","24","136021.1848720933"
"2495","0.1","""red""","""radius""","0.01","""exp utility""","80","6","25","24","155606.7608812632"
"2494","0.1","""red""","""radius""","0.01","""exp utility""","80","6","25","24","150546.9231027521"
"2496","0.1","""red""","""radius""","0.01","""exp utility""","80","6","25","24","146256.73475882932"
"2497","0.1","""red""","""radius""","0.01","""exp utility""","80","6","25","24","145017.42186223617"
"2498","0.1","""red""","""radius""","0.01","""exp utility""","80","6","25","24","139198.64338290188"
"2500","0.1","""red""","""radius""","0.01","""exp utility""","80","6","25","24","135144.24457288295"
"2499","0.1","""red""","""radius""","0.01","""exp utility""","80","6","25","24","147972.56668385287"
"2501","0.1","""red""","""radius""","0.01","""exp utility""","80","6","25","24","137524.46676111035"
"2502","0.1","""red""","""radius""","0.01","""exp utility""","80","6","25","24","139461.74198586532"
"2503","0.1","""red""","""radius""","0.01","""exp utility""","80","6","25","24","142123.69523984552"
"2504","0.1","""red""","""radius""","0.01","""exp utility""","80","6","25","24","146760.41571176908"
"2505","0.1","""red""","""radius""","0.01","""exp utility""","80","6","25","24","137530.61015071932"
"2506","0.1","""red""","""radius""","0.01","""exp utility""","80","6","25","24","133436.44215928065"
"2507","0.1","""red""","""radius""","0.01","""exp utility""","80","6","25","24","142272.18780408666"
"2508","0.1","""red""","""radius""","0.01","""exp utility""","80","6","25","24","150400.9928384189"
"2509","0.1","""red""","""radius""","0.01","""exp utility""","80","6","25","24","141416.1808225867"
"2510","0.1","""red""","""radius""","0.01","""exp utility""","80","6","25","24","144655.59893220925"
"2511","0.1","""red""","""radius""","0.01","""exp utility""","80","6","25","24","147079.37688526855"
"2512","0.1","""red""","""radius""","0.01","""exp utility""","80","6","25","24","135549.920158268"
"2513","0.1","""red""","""radius""","0.01","""exp utility""","80","6","25","24","134686.1518483981"
"2514","0.1","""red""","""radius""","0.01","""exp utility""","80","6","25","24","145247.47986787636"
"2515","0.1","""red""","""radius""","0.01","""exp utility""","80","6","25","24","126322.78156336087"
"2516","0.1","""red""","""radius""","0.01","""exp utility""","80","6","25","24","126826.89186073662"
"2517","0.1","""red""","""radius""","0.01","""exp utility""","80","6","25","24","147426.9979997086"
"2518","0.1","""red""","""radius""","0.01","""exp utility""","80","6","25","24","130168.1405777653"
"2519","0.1","""red""","""radius""","0.01","""exp utility""","80","6","25","24","144989.91595863117"
"2520","0.1","""red""","""radius""","0.01","""exp utility""","80","6","25","24","146203.7224254093"
"2521","0.1","""red""","""radius""","0.01","""exp utility""","80","7","25","24","133723.84882559537"
"2522","0.1","""red""","""radius""","0.01","""exp utility""","80","7","25","24","140395.18724920505"
"2523","0.1","""red""","""radius""","0.01","""exp utility""","80","7","25","24","150502.9799231779"
"2524","0.1","""red""","""radius""","0.01","""exp utility""","80","7","25","24","142796.96982668567"
"2525","0.1","""red""","""radius""","0.01","""exp utility""","80","7","25","24","157093.04853970587"
"2526","0.1","""red""","""radius""","0.01","""exp utility""","80","7","25","24","134077.27114184693"
"2527","0.1","""red""","""radius""","0.01","""exp utility""","80","7","25","24","139890.4313886212"
"2528","0.1","""red""","""radius""","0.01","""exp utility""","80","7","25","24","133071.12192481064"
"2529","0.1","""red""","""radius""","0.01","""exp utility""","80","7","25","24","135365.6568955876"
"2530","0.1","""red""","""radius""","0.01","""exp utility""","80","7","25","24","142232.4157561246"
"2531","0.1","""red""","""radius""","0.01","""exp utility""","80","7","25","24","135774.3654873387"
"2532","0.1","""red""","""radius""","0.01","""exp utility""","80","7","25","24","134702.63733499876"
"2533","0.1","""red""","""radius""","0.01","""exp utility""","80","7","25","24","151965.79925244238"
"2534","0.1","""red""","""radius""","0.01","""exp utility""","80","7","25","24","145630.92802999276"
"2535","0.1","""red""","""radius""","0.01","""exp utility""","80","7","25","24","159057.61733798115"
"2536","0.1","""red""","""radius""","0.01","""exp utility""","80","7","25","24","143210.19631599038"
"2537","0.1","""red""","""radius""","0.01","""exp utility""","80","7","25","24","145870.21338721042"
"2538","0.1","""red""","""radius""","0.01","""exp utility""","80","7","25","24","129885.64724433565"
"2539","0.1","""red""","""radius""","0.01","""exp utility""","80","7","25","24","142950.91577530914"
"2540","0.1","""red""","""radius""","0.01","""exp utility""","80","7","25","24","161685.57462408906"
"2541","0.1","""red""","""radius""","0.01","""exp utility""","80","7","25","24","132274.6007625063"
"2542","0.1","""red""","""radius""","0.01","""exp utility""","80","7","25","24","153359.90958675963"
"2543","0.1","""red""","""radius""","0.01","""exp utility""","80","7","25","24","141509.77609247869"
"2544","0.1","""red""","""radius""","0.01","""exp utility""","80","7","25","24","155195.52975919243"
"2545","0.1","""red""","""radius""","0.01","""exp utility""","80","7","25","24","139063.15712321896"
"2546","0.1","""red""","""radius""","0.01","""exp utility""","80","7","25","24","156941.72176597957"
"2547","0.1","""red""","""radius""","0.01","""exp utility""","80","7","25","24","151521.7143770996"
"2549","0.1","""red""","""radius""","0.01","""exp utility""","80","7","25","24","139663.77993546915"
"2548","0.1","""red""","""radius""","0.01","""exp utility""","80","7","25","24","139525.1675803496"
"2550","0.1","""red""","""radius""","0.01","""exp utility""","80","7","25","24","147951.27764694364"
"2551","0.1","""red""","""radius""","0.01","""exp utility""","80","8","25","24","132503.10052259715"
"2552","0.1","""red""","""radius""","0.01","""exp utility""","80","8","25","24","147747.70770164527"
"2553","0.1","""red""","""radius""","0.01","""exp utility""","80","8","25","24","139007.93248786943"
"2554","0.1","""red""","""radius""","0.01","""exp utility""","80","8","25","24","145564.9815200496"
"2555","0.1","""red""","""radius""","0.01","""exp utility""","80","8","25","24","133957.9845727617"
"2556","0.1","""red""","""radius""","0.01","""exp utility""","80","8","25","24","140494.64458360692"
"2557","0.1","""red""","""radius""","0.01","""exp utility""","80","8","25","24","129433.43874851521"
"2558","0.1","""red""","""radius""","0.01","""exp utility""","80","8","25","24","142002.28126232378"
"2559","0.1","""red""","""radius""","0.01","""exp utility""","80","8","25","24","139802.87376151996"
